Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2011","2011","1000 SLC","5375545142","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2012","2012","1000 SLC","5283945574","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2013","2013","1000 SLC","5280242441","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2014","2014","1000 SLC","5278073192","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2015","2015","1000 SLC","5262332520","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2016","2016","1000 SLC","5497081433","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2017","2017","1000 SLC","5700370742","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2018","2018","1000 SLC","5683657226","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2019","2019","1000 SLC","5902725230","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2020","2020","1000 SLC","4999886531","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2021","2021","1000 SLC","4839570347","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2022","2022","1000 SLC","5156574739","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","55","Gross Production Value (constant 2014-2016 thousand SLC)","21116i","Meat of goat, fresh or chilled (indigenous)","2023","2023","1000 SLC","4966705736","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1961","1961","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1962","1962","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1963","1963","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1964","1964","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1965","1965","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1966","1966","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1967","1967","1000 USD","126047","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1968","1968","1000 USD","126771","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1969","1969","1000 USD","148250","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1970","1970","1000 USD","165083","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1971","1971","1000 USD","154237","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1972","1972","1000 USD","178740","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1973","1973","1000 USD","189259","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1974","1974","1000 USD","178381","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1975","1975","1000 USD","206508","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1976","1976","1000 USD","210220","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1977","1977","1000 USD","215893","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1978","1978","1000 USD","231979","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1979","1979","1000 USD","246420","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1980","1980","1000 USD","228775","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1981","1981","1000 USD","242636","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1982","1982","1000 USD","253354","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1983","1983","1000 USD","412803","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1984","1984","1000 USD","304403","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1985","1985","1000 USD","311965","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1986","1986","1000 USD","389484","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1987","1987","1000 USD","387593","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1988","1988","1000 USD","417214","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1989","1989","1000 USD","396415","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1990","1990","1000 USD","367426","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1991","1991","1000 USD","359233","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1992","1992","1000 USD","433600","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1993","1993","1000 USD","448713","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1994","1994","1000 USD","359649","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1995","1995","1000 USD","352240","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1996","1996","1000 USD","375508","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1997","1997","1000 USD","412693","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1998","1998","1000 USD","299386","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","1999","1999","1000 USD","283781","E","Estimated value"
"QV","Value of Agricultural Production","360","Indonesia","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","2000","2000","1000 USD","282912","E","Estimated value"
